Feature	Intercept_mean	oils_nuts_fg_eaten_mean	Intercept_std	oils_nuts_fg_eaten_std	Intercept_hdi	oils_nuts_fg_eaten_hdi
c97220e6c4063a029dec2f8160977f83	-6.9666902199999985	-0.0016107939622949964	0.09088965351376135	0.003760416796298305	(-7.14119, -6.80435)	(-0.0083794, 0.00573762)
8a20667bca2eaf2a0687995af876a84c	-6.747040919999997	0.006634315424100005	0.1607020715863787	0.006613731315056561	(-7.02717, -6.426)	(-0.00560736, 0.0186679)
131d3b899e72f19fcae1b0f9f8f3a009	-5.537383370000008	0.0032326812339599983	0.20419585868215606	0.008028682546633765	(-5.92428, -5.15235)	(-0.0114459, 0.0185735)
c0c365b5a32a28b8d2602de07c5d0b06	-7.659349090000004	0.0016007772335400025	0.14006125572181596	0.005658680514239396	(-7.91549, -7.39575)	(-0.00937607, 0.0111996)
a650f349bbdffb95b3624519d1ba72b8	-4.8484351600000055	-0.0073923476840000064	0.05635363450811667	0.002206970988850356	(-4.95554, -4.7454)	(-0.0119447, -0.00363481)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.694645400000004	0.00845524992659	0.08941574788559338	0.0035933771965682886	(-8.86718, -8.53434)	(0.00251707, 0.0158576)
e84bea8ae61342674744560dd7de4721	-6.893243409999992	0.005435403648044011	0.14365530828539494	0.005758261160989555	(-7.14992, -6.62094)	(-0.00457245, 0.0162793)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.634739695000001	0.00281490382541501	0.0744862982075024	0.003028345117371415	(-4.77818, -4.50042)	(-0.00298578, 0.00847762)
c8fce068920feb387167d44c01689295	-6.624703490000001	0.01385464064799997	0.1211124658654916	0.0048532667232526775	(-6.85451, -6.41689)	(0.00492892, 0.0231412)
86deb5cf8d6f29d383136e0d09863b69	-9.948455250000018	-0.0025403793389000033	0.11547293685811195	0.004480789656060072	(-10.1703, -9.75039)	(-0.0112241, 0.00542955)
79db4c4f494c95856ce31b42f267c4c4	-7.965964679999994	-1.684589624500006e-05	0.14680434177434123	0.005707859089471967	(-8.24949, -7.70412)	(-0.0101153, 0.0104849)
dde2f514908a4fcaa80827346c7b7a19	-7.927021759999991	-0.0013571303471309978	0.06410137280513109	0.002625034836769902	(-8.06373, -7.82083)	(-0.00635622, 0.00326098)
7dfa96abfa7484bb6c9cfa90dc9b606f	-6.307413919999995	0.02541251744999997	0.08512726641760324	0.00375616407111038	(-6.45394, -6.13485)	(0.0187088, 0.0327624)
25f9cac7332bfbe3973f03bae0ee15cc	-9.672484159999986	0.009513812068000001	0.09392240400668202	0.0037789513802131977	(-9.86197, -9.50225)	(0.00223351, 0.0162809)
447b9d6a5c17543a456c597e65b37139	-4.424534509999996	0.002470887281300003	0.044025616745934394	0.0016440529175981973	(-4.50347, -4.3376)	(-0.00059092, 0.00555517)
ccce7fe8aa849bed027f6898300e0c45	-8.793691464999984	0.010866761115750011	0.11013277622035952	0.0045791935078765365	(-8.99982, -8.6012)	(0.00260575, 0.0194262)
363c1c39d58bce4fc3218659d0944258	-6.172501960000021	-0.005963117685689996	0.0731513116632805	0.0030127921565441785	(-6.31757, -6.04534)	(-0.0112417, 0.00026553)
7be9bac1b13acbd8acf0de464d7c20e6	-7.759255910000005	-0.007757293493404995	0.07684646583397252	0.0031376521854155426	(-7.89336, -7.60669)	(-0.0135822, -0.00185186)
2ab8310e1e510f8045c7f4d191fa36be	-9.106696344999984	0.0024990015703399955	0.12407042752199643	0.004922846098620467	(-9.35057, -8.89099)	(-0.00646737, 0.0117312)
a66dd8d31584930c2b0f811f572dddcf	-6.793227464999998	-0.0019670168546650013	0.09350012239202565	0.003651944169612101	(-6.96247, -6.62016)	(-0.00850649, 0.00515646)
10155b2834300619ce0102110a37b057	-6.98755417500002	0.00200587561045	0.048460441270374105	0.001868858272145363	(-7.08725, -6.90247)	(-0.00123419, 0.00571276)
fca904abacabcc0591dd00b0427f9180	-10.001593095000013	-0.004656191295539995	0.10285817094509779	0.004182145941580626	(-10.1881, -9.81342)	(-0.0124098, 0.00289738)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.748915534999997	-0.001683874473165001	0.12458746400948127	0.004887321837816869	(-8.99491, -8.51703)	(-0.0105863, 0.00714576)
a24dae6b87885a55d81df1ea6d1abaf5	-5.930365060000006	0.008579197766271002	0.08920298183130645	0.003878522504336637	(-6.09719, -5.76461)	(0.00132281, 0.0160441)
79280cea51a6fe8a3432b2f266dd34db	-3.550843585	-0.006065893323500012	0.03930394876978367	0.0015376025938557815	(-3.6288, -3.48197)	(-0.00874807, -0.00313488)
cba33b3578113908d449fc66ccb245d4	-6.157397835000006	-0.0014531328319099983	0.06020883431908292	0.0024410919484935314	(-6.26658, -6.04363)	(-0.00590152, 0.00310001)
ef1616938612ecae94c31842853cb904	-8.951486504999986	0.005345859497019995	0.06703487983233039	0.0025951154152604517	(-9.08096, -8.83142)	(0.000839851, 0.0105647)
a378e30f9be477f7777e409c8faea14c	-8.79239749500001	0.002203190854939997	0.08449016470024767	0.0033242876406756497	(-8.9486, -8.63821)	(-0.0032856, 0.00914436)
322498f1025a569812be6e3fe4f63ff7	-7.911604764999995	-0.0007743399668750012	0.11038021396448186	0.00431377312880103	(-8.11462, -7.70135)	(-0.00900896, 0.00710371)
d75b7080930e7a77ef3de8c6154895b9	-4.725299599999996	-0.0006360070483405005	0.16322199335549123	0.006371248589045742	(-5.01253, -4.42556)	(-0.0123521, 0.0113766)
9bf0d2dbffe7925240ea811d2a4cd625	-8.944937685000003	-0.0036341434852850034	0.07688924952677569	0.0029420443152577526	(-9.08394, -8.80327)	(-0.00887157, 0.0022633)
a167e4d4418792dcaba877443ed0e66d	-8.554172629999995	-0.002309824115900003	0.12123854226269429	0.0048186991505184355	(-8.76266, -8.31362)	(-0.0108157, 0.00733553)
ac0202d177961ffb380b6859272bde53	-8.036683570000005	0.0011583015845950007	0.1248567428445701	0.005050667518246029	(-8.28134, -7.81501)	(-0.00858289, 0.010101)
e3ab3e4772986724760dbd52b7af55f7	-8.056958939999996	-0.00706062019739999	0.08434540669696478	0.003272615075087143	(-8.20851, -7.89979)	(-0.0129147, -0.000993036)
481e48328fe7a9837c7233de8f60fc23	-9.20257601	0.0018808138896309987	0.09589796753727305	0.0035402374670275463	(-9.37295, -9.01044)	(-0.0039738, 0.0090165)
