Feature	Intercept_mean	protein_eaten_mean	Intercept_std	protein_eaten_std	Intercept_hdi	protein_eaten_hdi
2d575dfaf20c70d49b09be32a1492254	-9.38054040499998	0.0065844479494999945	0.221487238790604	0.0025996925228365013	(-9.76812, -8.96333)	(0.00173803, 0.0112315)
b955f67a541a149dd3b179dc62d37a72	-7.858635139999999	6.940859745499991e-05	0.2749594463947006	0.0032301659066525986	(-8.35509, -7.351)	(-0.00627619, 0.00559977)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-5.915518599999994	-0.004279664276202503	0.6450148466662146	0.007505570959439716	(-7.14944, -4.70577)	(-0.0182569, 0.00952973)
8f1c11c7b732265cbfc1bb7dbd0241e7	-6.250937585000001	0.006781021230299994	0.2291320325685997	0.002671123674478322	(-6.65361, -5.81439)	(0.00180452, 0.0115076)
1fd31ccf4d6163405f70131e32d5065a	-7.648239339999999	0.008282882088196995	0.4588335536436543	0.005414248243819627	(-8.44187, -6.77803)	(-0.00216486, 0.0173094)
5093ad88995f6fe457c7fe96bb0ed33b	-6.514261785	0.005978274059684989	0.2745654808036939	0.003183669631934608	(-7.02445, -5.97516)	(9.16977e-05, 0.0123362)
f9b52205cb2d03153fd394a290212a10	-5.614608589999991	0.004498578478849995	0.4102286057802546	0.00481872767179213	(-6.3866, -4.82911)	(-0.00566235, 0.0129269)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.467666755000003	-0.0003068264930149997	0.33071192606076355	0.003862095371755689	(-10.0299, -8.82419)	(-0.00735862, 0.00663797)
148c7eb0139bbc1b8c87dd31464742e4	-5.820580760000004	0.0018763297411504992	0.21413356945799597	0.0025128929232141116	(-6.23491, -5.4354)	(-0.00307309, 0.00634617)
eea6b86c0c75e740670ccc50613b1b23	-3.2589101650000027	-0.0011352266790645015	0.1058842061495612	0.0012432093598941905	(-3.46609, -3.07042)	(-0.00351112, 0.00117153)
3fe55dd5e59267f275e972017302459f	-6.898003165000007	0.0077784008414150075	0.5719649538349638	0.006704535247859138	(-7.97516, -5.87933)	(-0.00404576, 0.0207799)
f11bd4248a2f95e53507c5bbf8dda43a	-6.14604459000001	-0.007817359526039997	0.2732220624064461	0.003205007192139492	(-6.71657, -5.68285)	(-0.0134032, -0.00137321)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.811267395000012	-0.0018450493198735023	0.30642419045020547	0.0035559876740462737	(-9.43241, -8.28889)	(-0.00815561, 0.00504507)
bfb7bb16ab570748b3a5d099e9426af1	-8.708885829999987	0.0039052251019500027	0.2090888844276784	0.002427906393254243	(-9.10988, -8.31697)	(-0.000911277, 0.00817901)
ad52a0f6646c574417ce0b13b84acfa9	-3.2657868100000083	-0.004209650518350006	0.3115714747343282	0.0036525907347153773	(-3.79886, -2.64454)	(-0.011137, 0.00247459)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.2362624549999985	-0.0018459986222100014	0.13865477336039664	0.0016178853288741845	(-6.45898, -5.95113)	(-0.00477478, 0.00121363)
810926a593979f3574e3bbe7defd3559	-9.270781219999993	-0.001767449500319997	0.43524892901776546	0.005064545051726253	(-10.0569, -8.47263)	(-0.0111087, 0.00750805)
5d62137a2d05df0be8d6b7e163a3ef08	-5.340808774999991	0.0020912029255600014	0.48641508668908395	0.005725591696406387	(-6.29867, -4.47469)	(-0.00803453, 0.0131489)
f9765bd9332162f70268554ab318197e	-6.524008579999998	-0.004842492801120002	0.3821663132648973	0.00444818933238073	(-7.22706, -5.81915)	(-0.0130405, 0.00350527)
bc5b6cc17572b4fd6ebd80081410427e	-9.951991539999982	0.0015077349724944996	0.28279872881703055	0.0032743022238147183	(-10.4385, -9.36229)	(-0.00526001, 0.00725123)
a29679284280410db95e5cb8c0b2d73d	-8.039342625000007	-0.010201534091499993	0.30787286137748365	0.003627458209391448	(-8.60616, -7.47288)	(-0.0170289, -0.00368883)
1c86153e1b13ab5322c96f2602b73513	-4.853324324999997	-0.00738819997132	0.5404013029559097	0.006371813512270144	(-5.91521, -3.9297)	(-0.0183875, 0.00494371)
fec0355651c9ad579f01f3e332311725	-6.932680665000012	-0.0018014403440465008	0.22882046027750189	0.0026843809568083943	(-7.33212, -6.48362)	(-0.00714566, 0.00291499)
f10155af1849a17996f302d71b32398c	-8.203642999999992	0.0005500176783249998	0.5611805546790616	0.006672186761820388	(-9.20821, -7.10443)	(-0.0116804, 0.013456)
0cc26190e976fc496119a5eb4cd0fee7	-10.205535479999998	0.002201700825074994	0.35045395249999645	0.004126289507603741	(-10.8798, -9.5497)	(-0.00610635, 0.00957772)
9c25197937d1f54e2634026fbca6b55f	-6.609167920000004	-0.00509346062007	0.6278642769488277	0.00727916138007767	(-7.73173, -5.46362)	(-0.0183708, 0.0079566)
40ced57decad1424c32de76ae039c050	-9.997578664999981	0.006057046373665005	0.25413841461350895	0.0029463691604749306	(-10.4556, -9.50276)	(0.000716203, 0.0117998)
2ad31c7624bd7744a56a5ccac67ed01a	-9.004030060000016	0.004228860480504996	0.24047762042838058	0.0027656009506684003	(-9.4593, -8.57558)	(-0.000632823, 0.00945397)
41df3b4c55182503ecd97c6dbe47966a	-6.5786277849999895	-0.00151793288698	0.19461561918778186	0.002276567406599188	(-6.94387, -6.23813)	(-0.00564712, 0.00276376)
fea3411c847e6627afb5e78b88e2e9af	-5.56725871999999	-0.0007562402220750008	0.3892487193531426	0.004545426346391498	(-6.26791, -4.77715)	(-0.00984948, 0.00736543)
8bb5ff097e0707dca3fe5860af20f4a6	-6.665823315	-0.0006596859374399985	0.22345537332554954	0.002592588723272554	(-7.05862, -6.19193)	(-0.0055104, 0.00432093)
bda6b6e7da7508c68057140e7bd6cd8d	-6.137940754999998	-0.0010418445870849994	0.24744726565892772	0.0028910113504484742	(-6.57872, -5.63514)	(-0.00686535, 0.00405365)
1a5526b9f7147b6893f1a034a107cc65	-8.996467939999985	-0.010490265454500032	0.35242150538120753	0.004196511867704553	(-9.66543, -8.32926)	(-0.0188852, -0.00293329)
97f26830027d30dfbd60b54895af0660	-9.198583715000016	0.0014477813692150032	0.3293206183961895	0.003854389724733661	(-9.85384, -8.62847)	(-0.00559603, 0.00875473)
d061a99148d649c4eca4836c5f4b5b68	-4.752368494999993	0.0007168919597190013	0.15917781294132977	0.0018570777772390279	(-5.02198, -4.42499)	(-0.00288721, 0.00406636)
f9f5f08e8da4cc9740518223846563db	-7.530547845000001	-0.011486580709999984	0.3650981412745156	0.004273676469252565	(-8.19045, -6.82897)	(-0.019473, -0.00350514)
40c85a458df8d5a935122ba778d4f334	-6.0729193349999875	0.007585217592599975	0.43959722140910734	0.005196336374077759	(-6.93398, -5.31529)	(-0.00142964, 0.0178387)
7ebc04cb539befd9f2e7faa131628c66	-8.367075485000013	0.0006582688053849997	0.3013792764503971	0.003519375704894178	(-8.90988, -7.82903)	(-0.0055159, 0.00718712)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.388335194999991	-0.005861186953839991	0.40639092758692574	0.004757139295378121	(-9.19033, -7.64698)	(-0.0142936, 0.00351049)
362b97b08074732371b6e76cd1a894e1	-7.8040035250000095	0.008551435942400001	0.7053318311721257	0.008249412765960123	(-9.08525, -6.45116)	(-0.00617397, 0.0235627)
2fad39e365933a7f925040cb3c2a5ef8	-6.455284674999995	0.004228500475465004	0.41664888370916636	0.004856383898647758	(-7.22328, -5.63294)	(-0.00455942, 0.0139858)
4c855814a58f4f324e8f0cfaab222e1f	-8.844969284999992	0.00046586078005499967	0.5239716773055951	0.006114405260599192	(-9.74302, -7.82745)	(-0.0112891, 0.0111729)
2f61368750bbc7603f01c928568e7ad3	-6.830543689999984	-0.0016287929653349975	0.1945198188722268	0.002262639459726407	(-7.17799, -6.4476)	(-0.00581393, 0.0027198)
599ba6458e91e2527f358f547ea39261	-3.730055910000004	-0.006080437883000009	0.12915341443907655	0.0015185710466021239	(-3.96384, -3.49065)	(-0.00895274, -0.00338291)
4b548f1f6fc22f32237396b7d4ffee6e	-7.57362031999999	-0.0006946758275929998	0.1743890942441573	0.0020226287749376725	(-7.88855, -7.22704)	(-0.004267, 0.00328814)
eb3543a838a705addef1d704eda7cad3	-7.5107037549999935	-0.006344027364430006	0.5585038576223533	0.0065891960713960395	(-8.48575, -6.40378)	(-0.0183449, 0.00623392)
2281740c4ae82360612b5bc7e9538337	-6.190711344999998	-0.0033712992101099996	0.35450400020753103	0.004139379472244566	(-6.79005, -5.4649)	(-0.0116738, 0.00407084)
96936173022b85940115c9ea103505bd	-7.732243914999993	-0.004898327798149998	0.262331835672346	0.003096607220393474	(-8.31447, -7.28846)	(-0.0109461, 0.00105218)
f45b62ab6ec22fb20364a7e05088158f	-7.330496350000012	0.0010590205972049991	0.4148120330878525	0.004876866369120993	(-8.09258, -6.56904)	(-0.00828505, 0.00985646)
c16907f7272c334959e9f980842194cf	-8.787147950000005	0.008229827139776501	0.4863286459589827	0.005689527330621073	(-9.69713, -7.90727)	(-0.00305164, 0.018156)
266c2a374ca451985731e1e1b5961bd2	-8.132984154999992	-0.002851811311895007	0.30986242027920374	0.003634593369317596	(-8.71372, -7.56738)	(-0.00971021, 0.00358716)
2ad8a4ebf774763b765f4ab5b516ff21	-9.518000114999994	0.0016509677900537999	0.33867412266120483	0.003952381422391245	(-10.1527, -8.86656)	(-0.00576939, 0.00903711)
f12011ad5219b22b6ca790103333a755	-9.07729032999999	-0.0010044513385999991	0.21444652612152815	0.0025112732004864816	(-9.47743, -8.66191)	(-0.00594106, 0.00356143)
b9fefd4224e459a6a0d21db63b1c0d03	-8.909526950000005	-0.00027933364619999915	0.4179837516047693	0.0048445506636833145	(-9.68364, -8.11547)	(-0.00881055, 0.00926088)
0cc2420a6a4698f8bf664d50b17d26b4	-5.405294570000008	-0.009636087398849988	0.245211291319578	0.002813806314855607	(-5.89788, -4.99481)	(-0.0154062, -0.00491374)
33f9226b33e1f59f71edc044bb947764	-4.55541404	0.002908303971562348	0.405016648341866	0.004756020609129322	(-5.33125, -3.79941)	(-0.00624595, 0.0110583)
b4ef8e75d847b17325effd2f3873cc9c	-7.519784204999993	0.0011786298002850004	0.3625418611205718	0.004245313894830266	(-8.20449, -6.88121)	(-0.00668286, 0.00881308)
8ffd2b3caa54b2922e98a0d5aab5adde	-7.309923610000022	0.003714584620485006	0.37444214443498125	0.004373662181030552	(-8.07945, -6.61755)	(-0.00427994, 0.0127022)
42608e863ede290f764f14c074e8e4fb	-9.278027020000001	0.0033062985703599976	0.2905915008156976	0.0034120768442574187	(-9.77904, -8.74093)	(-0.00296512, 0.00950945)
2a8a90cd5770804a5f23f425004de7e5	-6.8028785300000045	0.005936036685700001	0.5098883245475803	0.005967188227787658	(-7.75253, -5.84801)	(-0.00452025, 0.0175065)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-8.796347614999997	-0.0016606894348300018	0.31300675814790613	0.003660268791247137	(-9.3574, -8.218)	(-0.00800913, 0.00536197)
340a5698fe78713b785c3bcce89df73b	-7.745957810000001	-0.009398515867700007	0.2990940069939615	0.0035014320334609507	(-8.29848, -7.16702)	(-0.0159679, -0.00287079)
376917760e5aa918592416e980809536	-5.342911380000006	-0.007434987567050003	0.5052025358049931	0.005954234128657094	(-6.33451, -4.46488)	(-0.0179166, 0.00402644)
589c1370b3324a2d6cff6d1ff85341d1	-7.673826684999987	-0.0007606482418400006	0.4430343734817433	0.0051135724185084296	(-8.52408, -6.88403)	(-0.00993426, 0.00914827)
e5a43b018c81cedd19e9a5354d32d469	-6.12391101	-0.003502442416765004	0.39536442917816966	0.004620533323822513	(-6.90553, -5.42588)	(-0.0122888, 0.00502226)
f4dfb45b33372cdc0dc2fd20c0d0b448	-8.48291041000001	0.003202945044300001	0.6004553757427211	0.007053886934622767	(-9.67761, -7.38256)	(-0.00956942, 0.0172228)
e1b3393309a8b247e0c358c26176d13c	-7.143842895000006	0.005126171321500003	0.1756443295650872	0.0020481531291641963	(-7.48163, -6.84368)	(0.00163074, 0.00915903)
b47757a69204f053308f7f5f0022edab	-7.350182050000009	-0.004257853328840003	0.3564691884871644	0.004200238799531575	(-8.02955, -6.63587)	(-0.0118094, 0.00427781)
03569e3fd843f501355f7853b0ec9361	-6.331762455000007	0.0006225920683900007	0.321296387443779	0.0037402457733102233	(-6.93511, -5.72712)	(-0.00620315, 0.00794712)
25e04b2be57def00437d44ab461e8773	-7.803825245000016	-0.0004498026745649997	0.47967713007984814	0.005642966027692257	(-8.78813, -6.99766)	(-0.0103213, 0.0104937)
4d04d759f5a6615dac43060726239891	-5.303783014999988	-0.00016496845124299998	0.2559892112546149	0.0030148943061291014	(-5.76835, -4.82318)	(-0.00570884, 0.0053942)
237135dc8b20f922cabee934f7d410a1	-6.559728360000005	-0.00042178064474500024	0.33435523742287987	0.003917633938703164	(-7.2248, -5.97115)	(-0.00738759, 0.00717379)
9dd9cefe38347b087dd318d82962cc03	-5.679253220000007	-0.0010926377595950017	0.2728573686145045	0.003213122595290474	(-6.20721, -5.19712)	(-0.00679731, 0.00530404)
c764eda12e92f19526c7e5a78a38c615	-9.364438680000003	-0.006243757204250008	0.34237511229915296	0.0040514559409166335	(-10.0231, -8.72791)	(-0.0139711, 0.0010804)
6fc765c81c8b663cedcd799094894748	-8.137273359999995	-0.006987613249544992	0.37827566534910834	0.004411245927866292	(-8.83184, -7.45773)	(-0.0154069, 0.00085106)
1a389bf765c8ff0f92600f684fbe7ad7	-5.844302649999995	-0.00045086456837050093	0.2607046696702564	0.003040271816509294	(-6.29443, -5.33439)	(-0.00605209, 0.00504323)
b0645cbec7653c887cb868a248d95874	-3.8178320599999993	0.00032936747089499987	0.1772405645041688	0.002071936259124837	(-4.15151, -3.49902)	(-0.00320787, 0.0044277)
d6c46ad81c01997055a3b713c0d5ee1b	-6.18864972	-0.0025163436625600067	0.43271113877576783	0.005002423804168375	(-6.99493, -5.38347)	(-0.0127031, 0.00616495)
fe2a1f2b6f247658881254d63fd68b74	-5.564069115000001	-0.005525537513245006	0.4572940700436286	0.00536533033969253	(-6.37667, -4.63907)	(-0.0155469, 0.00465411)
89aabf43d24dd5bd0fd0f5aca189d341	-5.338548360000004	0.0007629504005550002	0.11135057895678144	0.0013056366565103374	(-5.53841, -5.12025)	(-0.00175225, 0.00315974)
2ae8a432208b85a14e86eb821c86ce2b	-4.939672559999992	0.007515082788000002	0.19211732065237222	0.0022535671810160487	(-5.29939, -4.58459)	(0.00333656, 0.0118958)
f596fa835cdfdb22d6494b012f61fff2	-5.851611539999998	0.0021365874185000004	0.19282457350044466	0.002257517400144905	(-6.20282, -5.47288)	(-0.00197575, 0.00651191)
f7895578be91c3e9c71c7b89e3e798db	-8.776894019999999	-0.0012746937229999996	0.4753330458028765	0.005584249344647878	(-9.67449, -7.8809)	(-0.0116384, 0.00942373)
8b40296c81e6ffbc10306d4a2ccab530	-9.576240040000009	0.0019278915023750011	0.21397177791661764	0.0025024505709538517	(-9.95393, -9.15288)	(-0.00257366, 0.00665142)
40a6b537d995aeb12b0100e2cb6ad879	-6.723440770000002	-0.004716878106049994	0.2657574709888832	0.003138448433951516	(-7.23043, -6.237)	(-0.0102905, 0.00158052)
9ac5fec396208e598ab2e2d26985d0df	-8.377185875000004	0.0029273471372949994	0.16034119170860106	0.0018734321967395916	(-8.68615, -8.08681)	(-0.00057487, 0.00649044)
19cb3add28813b2bf3e1f40a000d33c2	-4.421184020000001	6.455301322499985e-05	0.2675953475050331	0.003094546895317294	(-4.93075, -3.95916)	(-0.00561637, 0.00568946)
686d42b9552375c3b61301ae5605e3a2	-6.022138094999999	-0.00570476539312999	0.4096709527980002	0.0047928100914327075	(-6.81416, -5.31949)	(-0.0142331, 0.00319911)
51625f89e7332f46ab0641e10cede6ea	-6.704645315000008	-0.008788479611940006	0.48627042295249767	0.005585326436665702	(-7.57075, -5.78208)	(-0.0181772, 0.00237362)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-8.145449094999993	0.008179449634999997	0.20385268114236563	0.0023859452670264704	(-8.54375, -7.78157)	(0.00384286, 0.0129723)
588a23811b3e98af68f4f0fb24a0daa8	-4.758256310000005	-0.008661986948509984	0.2969988050314074	0.003507163758901869	(-5.30454, -4.20671)	(-0.0154501, -0.00250837)
7c82a2ef7685c5c6dc3080f56033cee9	-8.225667365000005	-0.008348371480864999	0.4186268919007791	0.004888454804284964	(-9.03154, -7.41424)	(-0.0180498, 0.000719688)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.619004584999994	0.0009083699152249991	0.38403335220684687	0.004502841478491854	(-9.30349, -7.8573)	(-0.00746856, 0.00933517)
c162a4f3943238810eba8a25f0563cca	-5.049890050000003	-0.002671652476144995	0.18346401583988492	0.0021717625179092236	(-5.4152, -4.74288)	(-0.00680965, 0.0012554)
5b00db3216a94bcd5c4842499bf6bf6e	-7.732097184999985	-0.002715719427515002	0.2373646187445084	0.0027940882539566987	(-8.16386, -7.26438)	(-0.00774458, 0.0027619)
beef5a54aaee13f217ecede427cb3071	-7.249387729999991	-0.004390845059677507	0.45788248464463766	0.005338798872089857	(-8.13869, -6.41889)	(-0.0146877, 0.00559822)
f7686a74ca2d3729eb66305e8a26309b	-3.3244576550000002	-0.004925861366499999	0.11508088110477328	0.0013530966402928858	(-3.54506, -3.11095)	(-0.00745564, -0.00241552)
5ca5ea401c8d3569e69626d2f81d5578	-5.914882365000002	-0.00066624333461345	0.5721845164076504	0.006659851209248063	(-6.97659, -4.81863)	(-0.0134902, 0.0115822)
b6d740387526e21887b761f90fbc914a	-8.843590549999991	0.0047238578633999944	0.40860259536179777	0.004753137782567762	(-9.63975, -8.09555)	(-0.00419289, 0.0135045)
5e69d50b5a886d1b222f36de84a9dc98	-8.411212244999984	-0.009828369544300008	0.38506874329956986	0.004480688421151354	(-9.0815, -7.62326)	(-0.0180517, -0.0015063)
208c8722c4dd18b60b2b2684272ff26c	-7.946069435000005	-0.005313986122489991	0.49257890472667526	0.005722584459171374	(-8.88457, -7.04394)	(-0.0169903, 0.00482597)
95fb1be2ae50b6d347649ea76c2a1874	-8.84224710499999	-0.002037393357582498	0.3527397920059051	0.0041358991816897285	(-9.47426, -8.15615)	(-0.00937166, 0.00613502)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.187771140000001	-0.0022472378123050015	0.176424938765755	0.002067696779689503	(-4.49714, -3.84555)	(-0.00602023, 0.00157628)
04b5dd98584b9ead93ed64c586994296	-8.166326325000005	0.0049552616358700015	0.2708478124202674	0.0031696148407445177	(-8.71233, -7.66721)	(-0.00108363, 0.0108588)
ec6c9ea52e88226c339487585ea02f42	-4.996256940000004	-0.006050299955759995	0.2946283027852827	0.0034549015706313814	(-5.61913, -4.49761)	(-0.0126154, 0.00063831)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.28323823999999	-0.0017937026345950001	0.38033759497189107	0.004466317165750399	(-9.06992, -7.60978)	(-0.00986933, 0.00740911)
f655279fdb3e9fe733677c83df662486	-8.953491325	0.004006318696784991	0.2748044897484286	0.0031833063745010364	(-9.51164, -8.47349)	(-0.00201703, 0.0100511)
