Feature	Intercept_mean	CV_fruits_fg_eaten_mean	Intercept_std	CV_fruits_fg_eaten_std	Intercept_hdi	CV_fruits_fg_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-4.915555019999998	-0.0004883504632344989	0.2614321280885337	0.0025148925484066065	(-5.38615, -4.42964)	(-0.00502848, 0.00434292)
a6099802840e60febef8e896967b7747	-6.880125664999991	-0.0005848838128350001	0.08498755159173475	0.0007997919892460556	(-7.04195, -6.72603)	(-0.00205123, 0.000939136)
904ad13c7b8512200836d5cd9fb09e1b	-9.013196104999999	0.0008827638096459982	0.2180372787618646	0.0020510114190733252	(-9.48122, -8.66951)	(-0.00296434, 0.00467889)
1aab913302590e21a7be28b1494a3320	-9.121761564999998	0.00015563327075500017	0.11865107284555318	0.001132960228310113	(-9.34501, -8.91383)	(-0.00192626, 0.00223727)
e644522cf6d7222c9da7f9ecf614cd89	-8.568409739999996	-0.001996718595510003	0.1942344353713637	0.0018738476673830764	(-8.91031, -8.19137)	(-0.00526481, 0.00160498)
bad4f7c5ada34a1f813946abcfe5c556	-4.428635064999991	-0.002840207381500002	0.07901189244345294	0.0007378417353459766	(-4.57707, -4.28779)	(-0.00412354, -0.00139981)
399bcf0feb12a20ca0731d8d65268dae	-6.343127525000004	0.0005604847666829995	0.17944511583552322	0.0017345325857804521	(-6.65536, -5.99142)	(-0.00268714, 0.00383437)
32f7e6bfc42fe19c17f9459bd9be4b67	-7.311625410000007	0.001368451028490003	0.18104443878681237	0.0017753253543705974	(-7.67441, -6.98388)	(-0.00174017, 0.00485567)
c942f59feffce9c3ab527135de234101	-5.5199878	0.0029888655734999995	0.11605558537812823	0.0011072959295292254	(-5.74668, -5.31575)	(0.000810578, 0.00498985)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.05519465999999	-0.008585954135000002	0.21963290532724028	0.002155438242018281	(-8.44289, -7.62282)	(-0.0125492, -0.00453915)
7b2ff5940de11da4dc3bb208805dff11	-8.606666674999994	0.0022024586017200015	0.11395610122979095	0.0010663184001224754	(-8.80495, -8.38178)	(0.000231508, 0.00418363)
6c7fa77831ae630967a6fbfc8ee47901	-3.582067995000004	0.0012436579882499994	0.06954519529723081	0.0006635879555178299	(-3.72002, -3.4606)	(5.16587e-05, 0.00252675)
6c83fec6e8d03fad51eabc871853c991	-7.661364470000002	-0.008284757409999979	0.18984495966398235	0.001754458472084075	(-8.00519, -7.27746)	(-0.0115274, -0.00497136)
23597fea41001255f06321d42aefd3bd	-8.435040650000007	0.0003552689658046002	0.13687184019065957	0.001311225022649235	(-8.69204, -8.18637)	(-0.00213725, 0.00278604)
ee02d6d3506da57909d5e603709a295f	-6.649093855000011	-0.0011795829439739983	0.08920807999104659	0.0008669787682876077	(-6.83196, -6.49406)	(-0.00277542, 0.000406671)
e6a34eb113dba66df0b8bbec907a8f5d	-5.471654119999998	-0.00030943422651550056	0.10292255431889344	0.0009788491087247358	(-5.6588, -5.28263)	(-0.00193699, 0.00179575)
6c4de756c45fa6e7e5adfe196f9f0039	-5.119467820000002	-0.0036381442947249986	0.23966799629163593	0.0023534739973166026	(-5.54399, -4.66178)	(-0.00797077, 0.000713015)
60c57911662a9159dfdd0fc05d975a55	-4.2613385599999996	5.577062916999993e-05	0.09579916802836243	0.0009036606869682168	(-4.42805, -4.08608)	(-0.00153017, 0.00179159)
1986030e3c5cd5df6d869054bc96e536	-6.978539085000002	-0.009179189100000002	0.152397160638946	0.001478551334843636	(-7.26013, -6.67682)	(-0.012001, -0.00643203)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.052587470000006	-0.0017887951648875003	0.11676910655305664	0.001089229740609782	(-5.28556, -4.84113)	(-0.00378002, 0.000334196)
059c8f8bb468064b134ea6d3661761ea	-4.750402564999993	-0.0017006891262250038	0.1214437844686617	0.0011662901979040282	(-4.99519, -4.52883)	(-0.0040132, 0.000351923)
8a9f7499cdb85b8efa497bb56256cb43	-6.196977635000008	-0.002319057838600205	0.07744560544767387	0.0007260450902502074	(-6.33455, -6.05079)	(-0.00369422, -0.000969108)
8dccd839cf4868a3343e411c063932a6	-9.136208955000004	-0.00028500855681500036	0.18004100606294676	0.0016964062934929922	(-9.46887, -8.79523)	(-0.003371, 0.00302217)
f402919ff0fe53fec5b6ef190f9e42b7	-6.941906750000005	-0.00015163200670350016	0.08824475575940748	0.0008414009012600831	(-7.10574, -6.78461)	(-0.0017, 0.00142483)
f9382b37fc2cfd3cf606824a235802de	-9.368285914999992	-0.004264422529335005	0.1742466832483842	0.0017258431391457198	(-9.67598, -9.03906)	(-0.00745489, -0.00110548)
1664c7d0b9dec6e07df8542c0c4049c7	-8.404512225000001	-0.0008291639382540002	0.13786290584235977	0.0013006953146537362	(-8.6726, -8.15761)	(-0.00311756, 0.00173045)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.553890944999992	9.622639351499995e-05	0.09118773855325596	0.0008614259507715657	(-6.72865, -6.38841)	(-0.00151133, 0.00172179)
f5706d9ec821f971e4c08ee992995b40	-8.209750770000001	0.003124319940719499	0.19256414974082556	0.0018885590282225182	(-8.53658, -7.79814)	(-0.00036461, 0.00662795)
138eb7703e1255cf29760a4440de2a47	-8.203634324999994	-0.004427144040805001	0.16568471366105075	0.001582446698613005	(-8.49776, -7.88868)	(-0.00741551, -0.00143346)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.6608203349999995	0.0019120884710795028	0.26516972558634555	0.002450291734025982	(-8.16615, -7.20175)	(-0.00268397, 0.00633508)
de61860db8d93da85692dffb5cf32ab9	-4.754747215000003	-0.0036123411697949973	0.22702056823489328	0.002173011081925363	(-5.21137, -4.36615)	(-0.00781308, 0.000228947)
5c02713fbed5c1964b4410d9f8166555	-6.13474743500001	0.00045285279109500006	0.09339992728728853	0.0008915606029848581	(-6.32429, -5.96366)	(-0.00133295, 0.0020269)
12bb0c9249480c4cec2cc9f692018806	-7.961280144999992	-0.004623577793500011	0.12271111171336113	0.0011930683910533742	(-8.19329, -7.74091)	(-0.00681033, -0.00231966)
b10627ff6db16c65eed2f21380dd700f	-5.135372500000008	-0.01125317686500001	0.24490285797505507	0.002348895307992934	(-5.57038, -4.62857)	(-0.0155186, -0.00659462)
3f5f0d10bd5495e2c89d229c508dcdec	-7.034272110000015	-0.00017073547164500033	0.19157710635237177	0.0018284479964368835	(-7.39341, -6.68442)	(-0.00359676, 0.00314805)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.487599429999999	-0.0009242447398545005	0.06213264653203743	0.0005933384253560222	(-6.6123, -6.38478)	(-0.00203537, 0.000194492)
828c563319c7cee475b9b8ab6a0a048b	-7.148990710000005	-0.002995237152950005	0.09968193069356099	0.0009291910341899788	(-7.33424, -6.96557)	(-0.00482149, -0.00133535)
6a129e8ae637c96e7bb56223913911f7	-5.6943662600000025	-0.0033501594626000036	0.14114053275020755	0.0013284468720275047	(-5.94526, -5.4234)	(-0.00594029, -0.00103507)
1527fd8b14037f53b8edb26b111e1f72	-5.944579390000004	0.0014114640276699985	0.1067336189606063	0.0010184628094583976	(-6.14662, -5.74556)	(-0.000611197, 0.0032219)
b3d06445a910a9a444919e41f5da39c3	-10.158235560000028	0.0020154447648899993	0.17388723619514573	0.001640539101045706	(-10.5154, -9.86457)	(-0.000968194, 0.00510436)
992072d045462445dc239b35300af2cc	-3.7232817249999988	-0.0009398988020119983	0.2706914126984346	0.0026129291081207345	(-4.25457, -3.23252)	(-0.00591585, 0.00375179)
2403a466dd6d1e4f551d80394c2aa994	-6.798970659999998	-0.0018179130467200035	0.2665032280854481	0.0025512936636400635	(-7.27771, -6.27987)	(-0.00641621, 0.00302714)
cae14798faeabb8e1b8840e712839921	-6.690076744999992	-0.005716632310500003	0.16754357704536166	0.001584375612963476	(-7.02881, -6.4069)	(-0.00859928, -0.00270841)
4311a44a7d56ce4086afad3e75bedd6e	-8.170468675000016	0.0003840714203645006	0.12897683336395868	0.0011945476075653433	(-8.39852, -7.92513)	(-0.00189031, 0.00249299)
