Feature	Intercept_mean	vegetables_fg_eaten_mean	Intercept_std	vegetables_fg_eaten_std	Intercept_hdi	vegetables_fg_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-5.328756165000008	0.0010652718358249976	0.30818516366843923	0.0008576370611968398	(-5.8634, -4.70167)	(-0.000499384, 0.00274769)
a6099802840e60febef8e896967b7747	-6.8925681700000005	-0.00012193733628365017	0.09669130342513284	0.0002671780242985816	(-7.07275, -6.72359)	(-0.000628096, 0.000372403)
904ad13c7b8512200836d5cd9fb09e1b	-8.627518624999997	-0.0009013867096144999	0.24501001527235428	0.0006781278490902729	(-9.12803, -8.22547)	(-0.00206795, 0.00044697)
1aab913302590e21a7be28b1494a3320	-8.938144939999988	-0.0005131585120340008	0.1429160749499383	0.00039773409767644046	(-9.21616, -8.68007)	(-0.00132709, 0.000221722)
e644522cf6d7222c9da7f9ecf614cd89	-8.43748138	-0.0009673228718564998	0.19715053636268795	0.0005392365120626294	(-8.79942, -8.07121)	(-0.00197586, 1.60999e-05)
bad4f7c5ada34a1f813946abcfe5c556	-5.00141726	0.0008809158580000014	0.0934779395777014	0.00025967268341182693	(-5.18253, -4.82641)	(0.000428784, 0.00140293)
399bcf0feb12a20ca0731d8d65268dae	-5.8744307600000125	-0.0012471236133899998	0.1990012705862011	0.0005464798288473369	(-6.23347, -5.51181)	(-0.00230549, -0.000255432)
32f7e6bfc42fe19c17f9459bd9be4b67	-6.96367587499999	-0.0006346170545585005	0.17665223608869032	0.00047953391494821965	(-7.27553, -6.64315)	(-0.00149337, 0.00024958)
c942f59feffce9c3ab527135de234101	-4.851552155000003	-0.0011288217605829993	0.13152939375822426	0.0003620318818102797	(-5.09193, -4.61324)	(-0.0017675, -0.000424327)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.428808469999987	-0.0010919184819925005	0.23684890147340543	0.0006309430973085632	(-8.89955, -8.01409)	(-0.00231408, 7.13132e-06)
7b2ff5940de11da4dc3bb208805dff11	-7.92196292500001	-0.0014402564092950013	0.1407702097202896	0.0003934717049712284	(-8.1861, -7.67084)	(-0.00214597, -0.000705331)
6c7fa77831ae630967a6fbfc8ee47901	-4.217986909999994	0.0027066678585389485	1.9462016427952045	0.007108715188004171	(-9.09879, -3.20061)	(-0.000787083, 0.0200467)
6c83fec6e8d03fad51eabc871853c991	-9.088337205000016	0.002019819609949998	0.24532358685364514	0.0006799557411953574	(-9.5563, -8.63946)	(0.000630748, 0.00323146)
23597fea41001255f06321d42aefd3bd	-8.404023935000001	1.126852672345e-05	0.1538589326918192	0.00043349284344531804	(-8.67758, -8.09963)	(-0.000821918, 0.0008169)
ee02d6d3506da57909d5e603709a295f	-6.727118354999996	-0.0001069422709440002	0.10766019361279261	0.0002969864540136203	(-6.9245, -6.53413)	(-0.000655709, 0.000435349)
e6a34eb113dba66df0b8bbec907a8f5d	-5.1925739000000055	-0.0009334732238700002	0.13241161999571627	0.0003621431344667593	(-5.43352, -4.94659)	(-0.00160991, -0.000269976)
6c4de756c45fa6e7e5adfe196f9f0039	-5.5639890700000025	0.0003652103593289999	0.30801418283909454	0.0008502754445990517	(-6.17048, -5.00864)	(-0.00119669, 0.00194102)
60c57911662a9159dfdd0fc05d975a55	-4.182354035000001	-0.00023182263079551008	0.10697288010457968	0.00029011867379902863	(-4.39522, -3.99337)	(-0.000763431, 0.000331633)
1986030e3c5cd5df6d869054bc96e536	-8.65269751999998	0.002466728033499999	0.2339526085606862	0.0006533202752351336	(-9.08337, -8.2041)	(0.00123922, 0.00369131)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.344387225000003	0.0003566821715199997	0.1398254383045138	0.00038667692929762607	(-5.60459, -5.08411)	(-0.000336992, 0.00109845)
059c8f8bb468064b134ea6d3661761ea	-5.181548005000005	0.000791439661644999	0.1609468742876668	0.000443749284053147	(-5.49608, -4.88062)	(4.72327e-06, 0.0016738)
8a9f7499cdb85b8efa497bb56256cb43	-6.810421880000002	0.0011341927500000018	0.09511998400107943	0.0002611458837987636	(-6.98684, -6.638)	(0.00064544, 0.00162737)
8dccd839cf4868a3343e411c063932a6	-9.140347819999999	-6.568470774200022e-05	0.21093367518451756	0.000583825020036984	(-9.51385, -8.71302)	(-0.00130472, 0.00092173)
f402919ff0fe53fec5b6ef190f9e42b7	-6.828182239999998	-0.0003800982970191005	0.11162255954860721	0.0003119625894083689	(-7.02285, -6.61016)	(-0.000952367, 0.000186144)
f9382b37fc2cfd3cf606824a235802de	-9.996608945000018	0.0006755328658200004	0.20317288937610986	0.0005547084741002685	(-10.3633, -9.61044)	(-0.000305731, 0.00180099)
1664c7d0b9dec6e07df8542c0c4049c7	-8.794291855	0.000896273113035001	0.16106666650399448	0.00044652826744252046	(-9.0968, -8.47942)	(7.32136e-05, 0.0017433)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.446955789999998	-0.00027845781713384975	0.11715965985558299	0.0003212356083187896	(-6.66989, -6.23506)	(-0.000919316, 0.000279183)
f5706d9ec821f971e4c08ee992995b40	-8.165611419999985	0.0007541493940249979	0.21564234472079813	0.0005979073016183799	(-8.59261, -7.79583)	(-0.000314367, 0.00188123)
138eb7703e1255cf29760a4440de2a47	-8.788723924999987	0.0005297824400515007	0.1958122997414729	0.0005300264812153821	(-9.15551, -8.39225)	(-0.000547385, 0.00151501)
