Feature	Intercept_mean	alcohol_eaten_mean	Intercept_std	alcohol_eaten_std	Intercept_hdi	alcohol_eaten_hdi
3d7f3a3956e66e4728521a97abd9f07b	-7.496604704999999	-0.001103304448	0.15474065955046523	0.013437795547371893	(-7.80391, -7.20507)	(-0.0266477, 0.0240067)
3e15d94435169ddada1e508dd8b83a55	-8.120632744999998	0.005749438954744988	0.09544657546352817	0.007609143470831593	(-8.28139, -7.94019)	(-0.0076814, 0.0205017)
ed1528f4822674c9e1da64b84c778e9f	-6.009225244999998	0.006142132916470005	0.09224510571049285	0.007748409743588918	(-6.17827, -5.83417)	(-0.00790959, 0.0210241)
477734397215c70bdacce28d5685cc6e	-6.087017644999996	-0.014225290036909997	0.15617449126507174	0.012395623425024078	(-6.34164, -5.76259)	(-0.038667, 0.00775729)
1243750138937650754b619370565800	-6.0204801749999985	-0.012576478696599998	0.09040556400697568	0.007950466366339294	(-6.18277, -5.84808)	(-0.0278449, 0.00228208)
997c1b9bc29e50b9096303c708bb54e8	-9.497554894999983	-0.0011205770952699991	0.09703227528966321	0.007839917615833154	(-9.67211, -9.31562)	(-0.0158608, 0.0137706)
8aff935557eab67b0baa4553b8518105	-8.742458585	-0.0047635802570499975	0.11439695828931722	0.0098338242611555	(-8.96417, -8.53963)	(-0.022645, 0.0140307)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.392030349999992	0.0010628793553349983	0.08011088226625333	0.006294977141461179	(-5.53836, -5.2474)	(-0.0102049, 0.0133837)
b9024a1f377b62508864cfea59b16a31	-7.670973619999996	0.004502606241136	0.0666622421172255	0.005689268045521498	(-7.7927, -7.54533)	(-0.00561984, 0.0157536)
7ab1bc6052053650189083370055ae66	-5.998725845	-0.015848866564940015	0.10197326562283848	0.007822597343570376	(-6.19557, -5.80764)	(-0.0298813, -0.000811281)
8183f1e3f9806994e125b1d5c6932498	-6.425045490000009	0.0005766610750199997	0.09277241542915601	0.007026434853190291	(-6.59875, -6.25997)	(-0.0128781, 0.0132527)
92f000f936d3f349c5e7719a5edc5078	-7.296290115	-0.0009839653247729998	0.04987521305354772	0.003907867152898959	(-7.39504, -7.20526)	(-0.00847249, 0.0060319)
6509bd0f539df985ac2f40c335cdb999	-8.417647754999992	-0.012279106156424994	0.09779135816067785	0.008201302201534443	(-8.61833, -8.2427)	(-0.0272852, 0.00346264)
c4f9ef34bd2919511069f409c25de6f1	-4.69931199000001	-0.00041153035542399954	0.13351569074097575	0.011414677782362877	(-4.94147, -4.43653)	(-0.0219656, 0.0209034)
