Feature	Intercept_mean	fast_food_fg_eaten_mean	Intercept_std	fast_food_fg_eaten_std	Intercept_hdi	fast_food_fg_eaten_hdi
25e04b2be57def00437d44ab461e8773	-7.441366975000006	-0.006591866415849999	0.1883995685194088	0.0023467162925467156	(-7.76707, -7.06181)	(-0.0105619, -0.00204274)
4d04d759f5a6615dac43060726239891	-5.143902399999992	-0.0027463934563499957	0.09228351998726539	0.0011596038148917558	(-5.30594, -4.95776)	(-0.00476268, -0.000469509)
237135dc8b20f922cabee934f7d410a1	-6.563632955000002	-0.0004741517274650006	0.13590181208364366	0.00170989981483871	(-6.80723, -6.30345)	(-0.00359029, 0.0027805)
9dd9cefe38347b087dd318d82962cc03	-5.676263495000005	-0.001499990251019999	0.08957206110297439	0.0011399894181921334	(-5.84997, -5.50346)	(-0.00371593, 0.0005881)
c764eda12e92f19526c7e5a78a38c615	-9.602432404999988	-0.004519634401050001	0.13137762585602616	0.001638793151022352	(-9.85634, -9.36729)	(-0.00770166, -0.00164698)
6fc765c81c8b663cedcd799094894748	-8.369832040000011	-0.005682169665745498	0.14697793024477662	0.0018633756115711544	(-8.62147, -8.06193)	(-0.00904264, -0.00233139)
1a389bf765c8ff0f92600f684fbe7ad7	-5.634612565000011	-0.004040338715200004	0.10698809333038313	0.0013173202633094524	(-5.82236, -5.43861)	(-0.00627522, -0.0014002)
b0645cbec7653c887cb868a248d95874	-3.8099521550000044	0.0003469452823505007	0.06765075400397227	0.000818044846202497	(-3.93704, -3.67652)	(-0.00113022, 0.00201332)
d6c46ad81c01997055a3b713c0d5ee1b	-6.161117130000001	-0.003892381130245001	0.16462368601468974	0.0020824716637433973	(-6.46198, -5.84781)	(-0.00767341, 7.28792e-05)
fe2a1f2b6f247658881254d63fd68b74	-6.17035022	0.0022125515584600053	0.16908182951237422	0.0020119703373864873	(-6.4961, -5.86334)	(-0.00179364, 0.00583649)
89aabf43d24dd5bd0fd0f5aca189d341	-5.283578980000004	0.00013879089142050012	0.03878108596287113	0.00046649315959268033	(-5.35249, -5.20749)	(-0.000745891, 0.00100257)
2ae8a432208b85a14e86eb821c86ce2b	-4.454957964999999	0.002204535775549997	0.06824351186749389	0.0008472504832781828	(-4.5767, -4.32401)	(0.000659283, 0.00381155)
f596fa835cdfdb22d6494b012f61fff2	-5.616144135000007	-0.0008526191262799996	0.08203366680791362	0.0009769882666468273	(-5.76089, -5.44438)	(-0.00267237, 0.00105307)
f7895578be91c3e9c71c7b89e3e798db	-8.708564224999993	-0.002783853373455005	0.17721573830898718	0.0021295996588544135	(-9.00158, -8.33659)	(-0.00680444, 0.00136773)
8b40296c81e6ffbc10306d4a2ccab530	-9.293635565000024	-0.0018953954817249995	0.08159758285991546	0.0010183491689762902	(-9.44553, -9.13815)	(-0.00368478, 0.000175971)
40a6b537d995aeb12b0100e2cb6ad879	-7.065199494999999	-0.0007184771639380001	0.1024738874606355	0.0012407636503491014	(-7.24616, -6.86336)	(-0.00278841, 0.00187343)
9ac5fec396208e598ab2e2d26985d0df	-8.245742085000003	0.0017104256960000005	0.06197990628988373	0.000753635604022438	(-8.36879, -8.1313)	(0.000404736, 0.00321933)
